ISBN,Month,Year,In-Person Sales,Online Sales,Wholesale Sales,Total Sales,Average Price,Total Revenue,Returns,Net Sales
9780373621743,Aug,2025,56,64,21,141,$22.73,"$3,205.18",6,135
9780373621705,Aug,2025,91,95,25,211,$12.36,"$2,608.25",4,207
9780373621644,Aug,2025,87,106,23,216,$20.25,"$4,373.64",6,210
9780373621248,Aug,2025,116,101,37,254,$16.38,"$4,160.14",9,245
9780373621606,Aug,2025,49,88,16,153,$14.50,"$2,218.19",5,148
9780373621217,Aug,2025,86,102,30,218,$21.01,"$4,581.24",6,212
9780373621200,Aug,2025,75,71,31,177,$21.13,"$3,740.10",5,172
9780373621279,Aug,2025,96,89,30,215,$14.13,"$3,038.63",10,205
9780373621545,Aug,2025,47,66,18,131,$15.06,"$1,972.45",3,128
9780373621378,Aug,2025,89,107,22,218,$15.59,"$3,397.96",10,208
9780373621699,Aug,2025,101,115,24,240,$11.05,"$2,652.27",6,234
9780373621460,Aug,2025,41,47,20,108,$20.90,"$2,257.01",3,105
9780373621361,Aug,2025,64,76,20,160,$24.86,"$3,976.91",7,153
9780373621491,Aug,2025,66,69,29,164,$14.76,"$2,420.04",4,160
9780373621286,Aug,2025,23,38,8,69,$21.22,"$1,464.09",1,68
9780373621576,Aug,2025,39,47,14,100,$23.26,"$2,326.10",4,96
9780373621316,Aug,2025,67,71,20,158,$23.24,"$3,671.37",4,154
9780373621507,Aug,2025,51,93,30,174,$23.61,"$4,108.00",8,166
9780373621293,Aug,2025,62,59,24,145,$13.88,"$2,012.99",3,142
9780373621385,Aug,2025,54,54,17,125,$14.17,"$1,771.86",2,123
9780373621712,Aug,2025,83,79,23,185,$14.22,"$2,630.59",7,178
9780373621453,Aug,2025,66,73,26,165,$20.87,"$3,444.31",6,159
9780373621224,Aug,2025,50,71,28,149,$12.27,"$1,828.25",7,142
9780373621255,Aug,2025,78,106,32,216,$17.60,"$3,802.03",9,207
9780373621620,Aug,2025,62,74,15,151,$16.66,"$2,515.07",3,148
9780373621637,Aug,2025,36,43,17,96,$21.91,"$2,103.44",3,93
9780373621736,Aug,2025,37,51,9,97,$11.47,"$1,112.43",3,94
9780373621613,Aug,2025,34,46,9,89,$15.00,"$1,334.60",4,85
9780373621194,Aug,2025,68,74,27,169,$14.26,"$2,409.55",5,164
9780373621446,Aug,2025,49,58,11,118,$21.81,"$2,573.24",5,113
9780373621262,Aug,2025,88,79,24,191,$14.85,"$2,836.60",6,185
9780755355181,Aug,2025,43,53,20,116,$21.36,"$2,477.22",4,112
9781847154538,Aug,2025,56,77,29,162,$19.38,"$3,139.30",6,156
9781480120204,Aug,2025,88,98,34,220,$15.07,"$3,316.33",8,212
9781526360687,Aug,2025,87,78,33,198,$20.61,"$4,081.54",7,191
9781626722651,Aug,2025,28,40,17,85,$21.68,"$1,842.82",2,83
9781416911661,Aug,2025,36,52,22,110,$13.35,"$1,468.94",4,106
9781416911692,Aug,2025,62,84,36,182,$14.75,"$2,685.12",5,177
9781416911678,Aug,2025,71,88,27,186,$23.24,"$4,321.74",6,180
9781416911685,Aug,2025,68,66,26,160,$23.10,"$3,696.03",7,153
9781862304338,Aug,2025,68,118,29,215,$18.76,"$4,034.36",4,211
9780312354282,Aug,2025,33,30,12,75,$12.09,$906.90,1,74
9780062024152,Aug,2025,29,37,7,73,$11.14,$812.97,1,72
9780064472579,Aug,2025,79,121,35,235,$11.35,"$2,667.42",11,224
9780060874193,Aug,2025,32,48,13,93,$11.03,"$1,025.86",3,90
9780060874162,Aug,2025,48,59,23,130,$11.71,"$1,522.59",6,124
9781250018625,Aug,2025,86,112,24,222,$15.32,"$3,401.90",9,213
9780312577179,Aug,2025,71,111,27,209,$22.78,"$4,761.13",4,205
9780312590970,Aug,2025,51,58,13,122,$24.86,"$3,033.28",6,116
9780312590444,Aug,2025,52,86,17,155,$24.47,"$3,793.11",6,149
9780312664855,Aug,2025,59,52,21,132,$17.91,"$2,364.07",5,127
9780312648251,Aug,2025,78,89,30,197,$22.73,"$4,477.24",8,189
9780061956966,Aug,2025,101,88,40,229,$16.97,"$3,886.71",9,220
9780425244135,Aug,2025,81,107,27,215,$13.28,"$2,854.71",9,206
9780545676014,Aug,2025,39,54,11,104,$15.00,"$1,560.00",4,100
9781602862722,Aug,2025,51,93,26,170,$19.56,"$3,324.68",6,164
9780440238331,Aug,2025,75,83,24,182,$12.96,"$2,358.71",6,176
9780425241790,Aug,2025,87,111,28,226,$22.29,"$5,038.20",6,220
9780425233030,Aug,2025,28,46,14,88,$14.16,"$1,245.86",2,86
9780425238103,Aug,2025,56,88,22,166,$14.86,"$2,466.48",4,162
9780425220412,Aug,2025,44,63,12,119,$16.03,"$1,907.41",5,114
9780425217962,Aug,2025,57,72,20,149,$13.94,"$2,077.80",5,144
9780425214497,Aug,2025,37,53,14,104,$18.88,"$1,963.20",3,101
9780425223222,Aug,2025,27,48,11,86,$23.62,"$2,031.29",2,84
9781937804251,Aug,2025,34,38,12,84,$23.70,"$1,990.39",2,82
9781250071491,Aug,2025,40,45,14,99,$22.52,"$2,229.63",2,97
9780615761732,Aug,2025,70,73,31,174,$23.62,"$4,109.88",6,168
9781478292845,Aug,2025,59,106,23,188,$12.66,"$2,380.90",9,179
9782475020981,Aug,2025,68,126,29,223,$14.37,"$3,204.62",7,216
9781490591759,Aug,2025,61,69,25,155,$15.11,"$2,341.42",3,152
2940012790736,Aug,2025,60,78,22,160,$11.79,"$1,886.55",6,154
9781495433160,Aug,2025,40,38,10,88,$11.23,$987.91,4,84
9780802728470,Aug,2025,30,47,18,95,$16.14,"$1,532.88",3,92
9781408803400,Aug,2025,82,87,23,192,$24.33,"$4,671.19",4,188
9781408807064,Aug,2025,31,29,14,74,$11.78,$871.71,2,72
9781408836699,Aug,2025,116,133,43,292,$14.34,"$4,186.55",9,283
9780802721891,Aug,2025,54,99,19,172,$15.42,"$2,652.36",6,166
9780802720979,Aug,2025,77,81,25,183,$15.54,"$2,844.68",8,175
9780802798398,Aug,2025,63,81,29,173,$17.45,"$3,018.71",5,168
9780802734433,Aug,2025,76,87,26,189,$12.27,"$2,318.09",5,184
9781408814970,Aug,2025,37,54,22,113,$12.50,"$1,412.73",3,110
9780866119535,Aug,2025,87,119,27,233,$11.48,"$2,675.86",5,228
9780439228909,Aug,2025,66,97,33,196,$12.77,"$2,503.42",8,188
9780763652609,Aug,2025,55,62,14,131,$20.51,"$2,686.27",4,127
9781444794526,Aug,2025,37,43,16,96,$15.18,"$1,457.23",4,92
9780778319443,Aug,2025,92,75,29,196,$13.47,"$2,639.78",9,187
9780975526385,Aug,2025,20,25,6,51,$21.73,"$1,108.17",2,49
9781402286377,Aug,2025,29,47,13,89,$11.71,"$1,042.25",4,85
9781476792507,Aug,2025,67,83,21,171,$22.25,"$3,805.22",7,164
9781476792484,Aug,2025,19,30,8,57,$15.25,$869.30,1,56
9781476792491,Aug,2025,48,43,13,104,$16.84,"$1,751.63",3,101
9781501106408,Aug,2025,83,99,40,222,$20.32,"$4,510.17",8,214
9780061143380,Aug,2025,69,95,30,194,$18.41,"$3,572.02",6,188
9781853409127,Aug,2025,89,98,23,210,$23.04,"$4,837.65",6,204
9781760632014,Aug,2025,32,42,9,83,$19.14,"$1,588.88",2,81
9781250162748,Aug,2025,91,76,37,204,$19.15,"$3,906.93",6,198
9781250162717,Aug,2025,59,83,20,162,$18.34,"$2,970.29",6,156
9781250058669,Aug,2025,42,65,19,126,$17.33,"$2,183.01",3,123
9780615777856,Aug,2025,57,95,26,178,$22.22,"$3,954.73",8,170
9781780620008,Aug,2025,40,51,17,108,$11.54,"$1,246.34",4,104
9781409132882,Aug,2025,78,115,23,216,$15.14,"$3,269.21",9,207
9781409141976,Aug,2025,79,125,29,233,$22.19,"$5,169.63",11,222
9781440506604,Aug,2025,36,46,12,94,$16.83,"$1,582.34",1,93
9780984642861,Aug,2025,78,121,37,236,$14.61,"$3,448.49",8,228
9781469942285,Aug,2025,54,55,16,125,$18.90,"$2,362.02",3,122
9780767900560,Aug,2025,70,77,20,167,$20.49,"$3,422.65",5,162
9780747261391,Aug,2025,62,66,24,152,$18.47,"$2,807.37",3,149
9780747264361,Aug,2025,70,112,38,220,$20.49,"$4,507.80",7,213
9780747250401,Aug,2025,53,73,23,149,$17.70,"$2,636.76",4,145
9780755301362,Aug,2025,107,129,28,264,$16.27,"$4,295.21",5,259
9780755333394,Aug,2025,41,68,21,130,$24.80,"$3,223.95",3,127
9780345513786,Aug,2025,79,100,25,204,$14.65,"$2,988.75",5,199
9780345419385,Aug,2025,61,67,17,145,$23.84,"$3,457.52",4,141
9781857232059,Aug,2025,22,30,9,61,$24.09,"$1,469.19",2,59
9780689860065,Aug,2025,71,124,44,239,$11.73,"$2,802.74",6,233
9780671876579,Aug,2025,77,101,23,201,$13.85,"$2,784.69",9,192
9780517193655,Aug,2025,69,63,16,148,$12.17,"$1,800.49",5,143
9780345419576,Aug,2025,97,101,39,237,$14.60,"$3,461.36",9,228
9780689860072,Aug,2025,55,53,22,130,$15.09,"$1,961.92",5,125
9780345434678,Aug,2025,32,50,12,94,$15.19,"$1,427.49",2,92
9781558006386,Aug,2025,38,53,19,110,$23.87,"$2,626.02",4,106
9780345387806,Aug,2025,23,30,9,62,$16.69,"$1,034.85",2,60
9780345419354,Aug,2025,32,39,13,84,$20.22,"$1,698.90",2,82
9780345462008,Aug,2025,26,35,7,68,$20.82,"$1,416.02",1,67
9780441011315,Aug,2025,52,74,13,139,$22.15,"$3,079.30",6,133
9781416924999,Aug,2025,70,115,35,220,$18.72,"$4,118.88",8,212
9780345387790,Aug,2025,60,71,24,155,$14.10,"$2,185.13",6,149
9781857232608,Aug,2025,34,57,15,106,$19.40,"$2,056.40",2,104
9780345419583,Aug,2025,67,87,36,190,$12.48,"$2,371.43",8,182
9780345334312,Aug,2025,55,71,27,153,$22.83,"$3,492.23",4,149
9780606255202,Aug,2025,59,65,24,148,$16.22,"$2,399.95",2,146
9780345916433,Aug,2025,66,70,32,168,$23.21,"$3,899.40",4,164
9780345419392,Aug,2025,40,50,16,106,$14.98,"$1,587.45",3,103
9780517086032,Aug,2025,41,60,24,125,$14.80,"$1,849.48",4,121
9780671319625,Aug,2025,42,54,22,118,$19.63,"$2,315.87",4,114
9780552137645,Aug,2025,79,85,19,183,$19.62,"$3,590.07",7,176
9781423346999,Aug,2025,71,120,35,226,$12.51,"$2,827.57",11,215
9780345327864,Aug,2025,63,59,16,138,$20.95,"$2,890.84",5,133
9780671721091,Aug,2025,58,97,23,178,$22.84,"$4,065.31",6,172
9780345484260,Aug,2025,74,132,31,237,$11.23,"$2,661.67",5,232
9780345434692,Aug,2025,92,96,38,226,$22.56,"$5,098.49",11,215
9780893662134,Aug,2025,86,103,31,220,$22.85,"$5,027.73",4,216
9780345316004,Aug,2025,46,79,21,146,$12.50,"$1,824.53",7,139
9780345341679,Aug,2025,44,56,14,114,$24.46,"$2,788.94",4,110
9780517287774,Aug,2025,73,72,22,167,$23.71,"$3,959.19",7,160
9780345916440,Aug,2025,82,84,26,192,$16.83,"$3,230.74",7,185
9780345513762,Aug,2025,91,101,40,232,$19.71,"$4,571.97",9,223
9780345456359,Aug,2025,101,122,37,260,$22.38,"$5,819.87",9,251
9780552142748,Aug,2025,100,110,37,247,$19.33,"$4,774.29",11,236
9780345480286,Aug,2025,52,75,28,155,$17.04,"$2,640.63",4,151
9780552139137,Aug,2025,95,90,30,215,$12.27,"$2,637.19",6,209
9780345480309,Aug,2025,48,67,19,134,$20.77,"$2,783.72",6,128
9781574535327,Aug,2025,54,63,12,129,$23.25,"$2,999.20",4,125
9781857230338,Aug,2025,41,36,8,85,$22.63,"$1,923.64",4,81
9781560600763,Aug,2025,45,60,19,124,$17.15,"$2,126.49",5,119
9781620151747,Aug,2025,100,131,30,261,$18.75,"$4,893.36",8,253
9780062105622,Aug,2025,77,84,22,183,$21.46,"$3,927.81",6,177
9781594488030,Aug,2025,63,84,19,166,$18.98,"$3,151.06",4,162
9780979333002,Aug,2025,51,57,16,124,$15.58,"$1,931.92",5,119
9780679776598,Aug,2025,32,41,11,84,$20.41,"$1,714.09",4,80
9780307270825,Aug,2025,49,67,27,143,$22.15,"$3,167.24",7,136
9780997663310,Aug,2025,70,96,21,187,$23.01,"$4,303.42",8,179
9780394724553,Aug,2025,37,51,18,106,$19.66,"$2,084.35",2,104
9781929241897,Aug,2025,35,34,12,81,$12.21,$988.87,3,78
9780679764083,Aug,2025,59,74,18,151,$14.10,"$2,128.45",3,148
9781569550205,Aug,2025,44,63,14,121,$13.35,"$1,615.49",3,118
9780825443930,Aug,2025,32,38,15,85,$17.83,"$1,515.30",4,81
9781502485281,Aug,2025,23,34,8,65,$24.06,"$1,564.15",2,63
9780679140252,Aug,2025,88,112,34,234,$16.22,"$3,794.82",9,225
9780743492829,Aug,2025,67,106,23,196,$12.42,"$2,434.79",8,188
9780978986117,Aug,2025,66,73,15,154,$17.76,"$2,734.47",5,149
9781419701597,Aug,2025,82,132,27,241,$12.55,"$3,025.35",11,230
9781894959438,Aug,2025,35,43,15,93,$15.25,"$1,418.11",2,91
9780399537226,Aug,2025,63,77,18,158,$17.82,"$2,815.90",4,154
9780679729778,Aug,2025,109,100,34,243,$13.64,"$3,315.00",6,237
9781565847040,Aug,2025,58,67,23,148,$12.90,"$1,908.71",7,141
9780141014081,Aug,2025,105,119,23,247,$12.22,"$3,018.55",6,241
9780143039839,Aug,2025,113,110,38,261,$23.62,"$6,164.65",7,254
9780867196023,Aug,2025,52,53,15,120,$11.23,"$1,347.92",5,115
9781401226190,Aug,2025,85,118,39,242,$20.63,"$4,991.79",6,236
9780615473833,Aug,2025,44,69,24,137,$22.53,"$3,087.23",6,131
9781301086177,Aug,2025,89,111,46,246,$15.05,"$3,702.11",9,237
9780871355683,Aug,2025,58,95,32,185,$23.88,"$4,417.88",6,179
9781579548148,Aug,2025,36,45,11,92,$23.27,"$2,141.00",4,88
9780679423966,Aug,2025,80,90,37,207,$23.04,"$4,769.12",7,200
9780819567802,Aug,2025,66,88,30,184,$15.35,"$2,824.94",6,178
9780851512280,Aug,2025,32,33,11,76,$23.83,"$1,810.95",2,74
9780375759239,Aug,2025,62,69,30,161,$15.49,"$2,494.15",3,158
9788846201287,Aug,2025,62,74,24,160,$17.96,"$2,873.40",4,156
9780451457998,Aug,2025,53,66,27,146,$12.28,"$1,792.74",4,142
9780451450029,Aug,2025,52,70,19,141,$24.63,"$3,473.13",6,135
9780586203194,Aug,2025,29,41,9,79,$19.62,"$1,550.35",3,76
9781857230215,Aug,2025,87,95,26,208,$14.79,"$3,077.15",7,201
9780575600522,Aug,2025,76,84,32,192,$13.28,"$2,548.94",9,183
9780345413970,Aug,2025,81,98,30,209,$22.70,"$4,743.84",6,203
9780446677943,Aug,2025,36,60,18,114,$21.76,"$2,480.52",3,111
9780425075654,Aug,2025,75,91,26,192,$18.64,"$3,579.76",4,188
9781857232523,Aug,2025,109,123,26,258,$23.46,"$6,051.93",11,247
9780007115860,Aug,2025,112,118,35,265,$24.43,"$6,474.13",13,252
9780575073173,Aug,2025,59,61,18,138,$21.24,"$2,930.73",3,135
9781857231588,Aug,2025,66,75,19,160,$17.04,"$2,726.14",6,154
9780345438201,Aug,2025,42,49,8,99,$22.77,"$2,253.97",4,95
9780743479752,Aug,2025,70,138,29,237,$23.33,"$5,529.23",7,230
9780812576405,Aug,2025,106,106,31,243,$21.33,"$5,183.46",7,236
9780312878603,Aug,2025,71,105,36,212,$18.24,"$3,866.27",4,208
9781556432996,Aug,2025,80,98,34,212,$19.51,"$4,135.15",5,207
9780886464165,Aug,2025,76,72,25,173,$11.74,"$2,031.17",4,169
9781840224115,Aug,2025,48,80,29,157,$15.88,"$2,493.35",5,152
9781601362605,Aug,2025,83,87,21,191,$13.42,"$2,563.01",6,185
9780582416390,Aug,2025,67,93,20,180,$24.49,"$4,408.06",7,173
9781593080341,Aug,2025,21,35,8,64,$14.71,$941.34,2,62
9780553212419,Aug,2025,55,63,18,136,$11.96,"$1,626.76",6,130
9780192123176,Aug,2025,103,128,44,275,$16.71,"$4,596.58",9,266
9781934757178,Aug,2025,54,58,23,135,$13.24,"$1,787.47",3,132
9781420925531,Aug,2025,76,96,35,207,$22.78,"$4,714.97",6,201
9780785813255,Aug,2025,55,65,19,139,$11.60,"$1,612.65",4,135
9780140439076,Aug,2025,58,70,23,151,$18.11,"$2,735.24",5,146
9780451529992,Aug,2025,29,38,9,76,$13.09,$994.98,2,74
9780553212426,Aug,2025,82,78,30,190,$15.78,"$2,997.49",5,185
9781419922060,Aug,2025,94,95,21,210,$20.37,"$4,278.26",7,203
9780007174270,Aug,2025,54,70,24,148,$11.37,"$1,682.91",3,145
9780006512080,Aug,2025,51,68,18,137,$23.75,"$3,253.50",3,134
9780006479284,Aug,2025,57,65,20,142,$14.42,"$2,047.23",3,139
9780007173624,Aug,2025,36,47,12,95,$21.21,"$2,015.19",3,92
9780006476269,Aug,2025,111,126,26,263,$14.81,"$3,895.87",7,256
9780006472643,Aug,2025,29,37,15,81,$14.76,"$1,195.73",1,80
9780007278442,Aug,2025,47,62,20,129,$12.63,"$1,629.58",3,126
9781566491600,Aug,2025,37,37,18,92,$11.32,"$1,041.21",3,89
9780006479277,Aug,2025,25,45,8,78,$23.37,"$1,823.10",3,75
9780765316899,Aug,2025,33,39,10,82,$15.47,"$1,268.85",1,81
9780765365279,Aug,2025,42,64,16,122,$24.45,"$2,983.34",5,117
9780765378552,Aug,2025,41,58,15,114,$20.38,"$2,323.40",3,111
9780765325945,Aug,2025,39,48,17,104,$18.11,"$1,883.41",2,102
9780765326362,Aug,2025,71,86,20,177,$17.00,"$3,009.86",6,171
9781473217904,Aug,2025,63,94,30,187,$22.83,"$4,269.42",4,183
9780765316882,Aug,2025,82,103,24,209,$22.24,"$4,649.00",10,199
9780765325952,Aug,2025,32,48,19,99,$20.00,"$1,980.28",2,97
9780765311788,Aug,2025,50,47,14,111,$16.52,"$1,833.43",3,108
9780765326355,Aug,2025,63,71,23,157,$18.89,"$2,965.95",4,153
9780765376862,Aug,2025,35,43,12,90,$11.73,"$1,055.28",4,86
9780385743600,Aug,2025,74,127,28,229,$11.81,"$2,703.64",4,225
9780765330420,Aug,2025,28,31,11,70,$13.04,$912.68,3,67
9781616960926,Aug,2025,29,37,8,74,$13.81,"$1,021.94",3,71
9781596064850,Aug,2025,38,67,21,126,$20.43,"$2,573.85",3,123
9780385743587,Aug,2025,38,46,13,97,$18.48,"$1,792.85",3,94
9780439925501,Aug,2025,82,133,31,246,$23.13,"$5,690.36",8,238
9780765326379,Aug,2025,54,86,15,155,$24.75,"$3,836.74",5,150
9780983943020,Aug,2025,67,74,29,170,$20.48,"$3,481.23",8,162
9780765365439,Aug,2025,32,38,9,79,$21.34,"$1,685.93",2,77
9780575097360,Aug,2025,25,31,8,64,$20.28,"$1,298.19",1,63
9780439925556,Aug,2025,38,60,16,114,$20.18,"$2,300.19",2,112
9780575102484,Aug,2025,52,66,14,132,$13.58,"$1,792.28",5,127
9780385743563,Aug,2025,57,78,18,153,$12.64,"$1,934.48",6,147
9780765302304,Aug,2025,41,44,13,98,$23.23,"$2,276.93",2,96
9780439925532,Aug,2025,56,75,19,150,$18.54,"$2,781.59",3,147
9780765350374,Aug,2025,37,40,15,92,$11.14,"$1,024.84",1,91
9781250038821,Aug,2025,114,129,31,274,$11.25,"$3,081.21",11,263
9781250058904,Aug,2025,46,61,13,120,$18.26,"$2,191.47",3,117
9780525538882,Aug,2025,42,56,18,116,$16.78,"$1,946.81",4,112
9780988178533,Aug,2025,40,52,24,116,$23.03,"$2,671.19",3,113
9780425105726,Aug,2025,37,46,15,98,$15.60,"$1,529.07",3,95
9780399160349,Aug,2025,38,50,11,99,$20.92,"$2,070.85",2,97
9781481479790,Aug,2025,55,69,20,144,$14.21,"$2,046.33",3,141
9780595481248,Aug,2025,70,107,21,198,$11.22,"$2,222.22",5,193
9781907211973,Aug,2025,85,90,23,198,$17.96,"$3,555.46",6,192
9780982903391,Aug,2025,66,72,22,160,$22.08,"$3,532.17",5,155
9780312331924,Aug,2025,20,35,10,65,$21.93,"$1,425.14",1,64
9781423426127,Aug,2025,65,106,36,207,$13.05,"$2,700.66",9,198
9780985723576,Aug,2025,45,44,14,103,$19.81,"$2,040.15",4,99
9781940215372,Aug,2025,69,97,39,205,$24.98,"$5,120.30",4,201
9781567921052,Aug,2025,46,61,21,128,$22.69,"$2,904.68",2,126
9780802130709,Aug,2025,35,42,9,86,$14.14,"$1,216.34",2,84
9780515129496,Aug,2025,78,85,21,184,$21.43,"$3,942.83",8,176
9780140150742,Aug,2025,109,133,31,273,$14.40,"$3,930.56",12,261
9780922915705,Aug,2025,65,88,24,177,$18.31,"$3,240.46",3,174
9780452281035,Aug,2025,77,95,39,211,$22.08,"$4,658.50",7,204
9780099543886,Aug,2025,51,74,18,143,$13.91,"$1,989.21",4,139
9781595143426,Aug,2025,55,81,24,160,$12.20,"$1,951.60",5,155
9780434021864,Aug,2025,54,82,26,162,$12.57,"$2,036.65",4,158
9780099543855,Aug,2025,43,52,12,107,$20.66,"$2,210.32",3,104
9781481457231,Aug,2025,70,88,27,185,$13.53,"$2,503.65",6,179
9781452150130,Aug,2025,86,86,19,191,$11.94,"$2,280.11",6,185
9781616554606,Aug,2025,35,61,20,116,$22.84,"$2,649.41",3,113
9780061173905,Aug,2025,25,38,8,71,$12.98,$921.26,2,69
9780761375272,Aug,2025,21,39,13,73,$21.97,"$1,604.07",1,72
9781595143372,Aug,2025,59,91,21,171,$20.80,"$3,557.09",5,166
9781595143396,Aug,2025,66,68,21,155,$20.24,"$3,137.54",3,152
9780553522631,Aug,2025,68,97,41,206,$13.78,"$2,839.36",6,200
9781595146380,Aug,2025,66,90,30,186,$12.01,"$2,233.75",7,179
9781576737163,Aug,2025,99,101,45,245,$11.26,"$2,759.69",5,240
9780062517760,Aug,2025,87,137,42,266,$23.14,"$6,155.87",13,253
9780785127611,Aug,2025,48,71,25,144,$18.53,"$2,668.73",5,139
9781582404882,Aug,2025,74,114,23,211,$18.64,"$3,932.61",8,203
9781563896637,Aug,2025,85,96,28,209,$24.46,"$5,112.70",4,205
9781563895500,Aug,2025,77,92,26,195,$23.02,"$4,489.39",8,187
9780060012236,Aug,2025,106,98,26,230,$15.41,"$3,544.66",7,223
9780970344120,Aug,2025,47,87,23,157,$15.02,"$2,358.74",3,154
9780991206445,Aug,2025,82,98,21,201,$21.95,"$4,412.33",7,194
9781400096428,Aug,2025,97,86,26,209,$13.18,"$2,753.65",10,199
9780385347402,Aug,2025,62,107,26,195,$23.44,"$4,570.74",3,192
9780316079914,Aug,2025,55,76,24,155,$21.47,"$3,327.23",4,151
9780316033664,Aug,2025,51,84,22,157,$18.72,"$2,938.48",3,154
9780316251334,Aug,2025,68,99,30,197,$12.55,"$2,472.63",7,190
9780316033671,Aug,2025,59,60,15,134,$24.03,"$3,219.95",4,130
9780316033657,Aug,2025,76,93,31,200,$15.42,"$3,083.59",4,196
9780316075558,Aug,2025,38,59,13,110,$13.33,"$1,465.98",2,108
9781607513513,Aug,2025,68,77,31,176,$11.46,"$2,017.70",8,168
9780316196482,Aug,2025,41,48,13,102,$21.19,"$2,161.53",4,98
9781592858491,Aug,2025,24,33,11,68,$19.44,"$1,322.21",3,65
9781592407330,Aug,2025,84,115,21,220,$13.67,"$3,007.49",10,210
9780812995824,Aug,2025,35,44,15,94,$21.41,"$2,012.15",3,91
9781473562523,Aug,2025,46,71,21,138,$15.09,"$2,081.94",3,135
9780399244810,Aug,2025,98,124,36,258,$21.85,"$5,638.01",10,248
9780679781493,Aug,2025,81,104,40,225,$21.52,"$4,841.95",9,216
9780375727276,Aug,2025,99,118,27,244,$23.76,"$5,797.31",8,236
9780330339186,Aug,2025,34,48,17,99,$23.95,"$2,370.94",2,97
9780679781486,Aug,2025,54,75,24,153,$13.17,"$2,015.44",6,147
9780679735779,Aug,2025,92,83,28,203,$12.35,"$2,507.26",8,195
9780375703843,Aug,2025,31,28,7,66,$19.19,"$1,266.22",1,65
9780330517096,Aug,2025,42,79,26,147,$22.18,"$3,260.04",3,144
9780099460176,Aug,2025,46,81,14,141,$22.79,"$3,214.00",6,135
9780345419637,Aug,2025,47,64,15,126,$18.63,"$2,346.89",2,124
9780099471431,Aug,2025,99,90,28,217,$16.62,"$3,607.11",9,208
9780345419620,Aug,2025,42,41,18,101,$23.36,"$2,359.35",4,97
9780099446729,Aug,2025,58,92,26,176,$12.10,"$2,130.48",8,168
9780345434807,Aug,2025,64,85,32,181,$12.43,"$2,249.24",5,176
9780727853417,Aug,2025,88,115,33,236,$18.21,"$4,298.53",7,229
9785559609126,Aug,2025,28,46,8,82,$11.81,$968.33,1,81
9780345373946,Aug,2025,43,56,17,116,$20.54,"$2,383.11",4,112
9780385353793,Aug,2025,69,93,20,182,$19.42,"$3,535.19",6,176
9780345397003,Aug,2025,47,69,13,129,$16.61,"$2,142.57",3,126
9788466302203,Aug,2025,46,72,22,140,$11.81,"$1,654.09",4,136
9780099471370,Aug,2025,72,99,22,193,$19.45,"$3,754.39",9,184
9781784742065,Aug,2025,76,85,28,189,$11.12,"$2,101.01",6,183
9780385349963,Aug,2025,36,57,16,109,$23.71,"$2,584.13",2,107
9780345422408,Aug,2025,72,89,34,195,$18.60,"$3,626.75",9,186
9780307962522,Aug,2025,75,92,23,190,$22.08,"$4,195.58",9,181
9780345476876,Aug,2025,70,86,25,181,$16.18,"$2,928.03",5,176
9781400043538,Aug,2025,39,56,16,111,$21.92,"$2,433.02",4,107
9780099471424,Aug,2025,61,64,17,142,$22.54,"$3,201.05",4,138
9780345376046,Aug,2025,33,44,10,87,$13.74,"$1,195.56",2,85
9780307595119,Aug,2025,33,51,11,95,$22.32,"$2,120.51",3,92
9780452281431,Aug,2025,91,114,39,244,$18.42,"$4,495.21",11,233
9781400043545,Aug,2025,70,93,33,196,$23.75,"$4,654.82",6,190
9780099271499,Aug,2025,32,57,16,105,$12.83,"$1,347.49",2,103
9780679410508,Aug,2025,78,88,26,192,$15.45,"$2,965.66",8,184
9780963192561,Aug,2025,82,94,33,209,$17.56,"$3,669.76",5,204
9780452281455,Aug,2025,94,110,36,240,$11.96,"$2,869.38",5,235
9780345476883,Aug,2025,90,100,44,234,$19.10,"$4,468.87",6,228
9780345396938,Aug,2025,21,36,6,63,$23.85,"$1,502.58",1,62
9780316176361,Aug,2025,107,122,34,263,$13.27,"$3,490.68",7,256
9780963192547,Aug,2025,47,41,17,105,$11.85,"$1,244.24",4,101
9780440244004,Aug,2025,84,107,28,219,$13.54,"$2,966.10",5,214
9780385343206,Aug,2025,58,69,17,144,$18.01,"$2,593.19",4,140
9780440244035,Aug,2025,96,135,41,272,$15.36,"$4,177.18",8,264
9780440222842,Aug,2025,104,127,40,271,$17.99,"$4,874.53",12,259
9780385340229,Aug,2025,84,86,31,201,$16.44,"$3,304.13",7,194
9780552154765,Aug,2025,97,113,34,244,$14.60,"$3,563.32",11,233
9780552149938,Aug,2025,70,114,27,211,$22.94,"$4,840.86",6,205
9780440243762,Aug,2025,61,69,14,144,$13.88,"$1,998.55",3,141
9780552145084,Aug,2025,44,78,25,147,$19.64,"$2,887.29",4,143
9780385343138,Aug,2025,69,95,25,189,$21.74,"$4,108.65",5,184
